selfUrl,id,name,title,publisher,date
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3075,2.16.840.1.114222.4.11.3075,PHVS_CholeraRiskFactor_FDD,Cholera Risk Factor (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3076,2.16.840.1.114222.4.11.3076,PHVS_CholeraSequelae_FDD,Cholera Sequelae (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3077,2.16.840.1.114222.4.11.3077,PHVS_CholeraSignsSymptoms_FDD,Cholera Signs Symptoms (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.24,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.24,PHVS_ChorioamnionitisDuringLabor_NCHS,Chorioamnionitis During Labor (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2013-06-28
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.973,2.16.840.1.114222.4.11.973,PHVS_City_USGS_GNIS,City,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-09-15
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7512,2.16.840.1.114222.4.11.7512,PHVS_CityPlaces_NCHS,City Places (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2017-12-08
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.58,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.58,PHVS_CleftLipWithOrWithoutCleftPalate_NCHS,Cleft Lip with or without Cleft Palate (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.60,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.60,PHVS_CleftLipWithoutCleftPalate_NCHS,Cleft Lip without Cleft Palate (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2013-06-28
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.189,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.189,PHVS_CleftPalateAlone_NCHS,Cleft Palate Alone (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-03-24
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7945,2.16.840.1.114222.4.11.7945,PHVS_ClinicalFinding_COVID-19,Clinical Finding (COVID-19),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-05-27
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7832,2.16.840.1.114222.4.11.7832,PHVS_ClinicalManifestation_TBRD,Clinical Manifestation (TBRD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-08-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8008,2.16.840.1.114222.4.11.8008,PHVS_ClinicalManifestations_Anthrax,Clinical Manifestations (Anthrax),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2020-12-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7541,2.16.840.1.114222.4.11.7541,PHVS_ClinicalManifestations_Babesiosis,Clinical Manifestations (Babesiosis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2016-08-31
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8007,2.16.840.1.114222.4.11.8007,PHVS_ClinicalManifestations_Brucellosis,Clinical Manifestations (Brucellosis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2020-12-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7968,2.16.840.1.114222.4.11.7968,PHVS_ClinicalManifestations_Leptospirosis,Clinical Manifestations (Leptospirosis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2020-11-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7840,2.16.840.1.114222.4.11.7840,PHVS_ClinicalManifestations_Lyme,Clinical Manifestations (Lyme),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-12
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7611,2.16.840.1.114222.4.11.7611,PHVS_ClinicalManifestations_STD,Clinical Manifestations (STD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-04-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7989,2.16.840.1.114222.4.11.7989,PHVS_ClinicalOutcome_Anthrax,Clinical Outcome (Anthrax),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2020-12-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7911,2.16.840.1.114222.4.11.7911,PHVS_ClinicalSampleOrIsolate_ARLN,Clinical sample or isolate (ARLN),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-10-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3059,2.16.840.1.114222.4.11.3059,PHVS_ClinicalSyndrome_Arbovirus,Clinical Syndrome (Arbovirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-04-12
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7490,2.16.840.1.114222.4.11.7490,PHVS_ClinicalSyndromeSecondary_Arbovirus,Clinical Syndrome - Secondary (Arbovirus),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-04-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7195,2.16.840.1.114222.4.11.7195,PHVS_ClinicianObservedLesions_STD,Clinician Observed Lesions (STD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7405,2.16.840.1.114222.4.11.7405,PHVS_ComorbidConditions_NCHS,Co-morbid Conditions (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-02-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3338,2.16.840.1.114222.4.11.3338,PHVS_CodingSystem_HL7_2x_Table0396,Coding System HL7 2x Table 0396,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2021-02-12
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7837,2.16.840.1.114222.4.11.7837,PHVS_CoinfectionType_TBRD,Coinfection Type (TBRD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-07-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7713,2.16.840.1.114222.4.11.7713,PHVS_CollegeLivingSituation_RIBD,College Living Situation (RIBD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-03-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7740,2.16.840.1.114222.4.11.7740,PHVS_ColonyCountMagnitude_CDC,Colony Count Magnitude,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.975,2.16.840.1.114222.4.11.975,PHVS_CommentType_CDC,Comment Type,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8047,2.16.840.1.114222.4.11.8047,PHVS_CSOutbreak_HepatitisA,Common-Source Outbreak (Hepatitis A),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2021-12-21
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8048,2.16.840.1.114222.4.11.8048,PHVS_CSOutbreak_HepatitisB,Common-Source Outbreak (Hepatitis B),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2021-11-05
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8049,2.16.840.1.114222.4.11.8049,PHVS_CSOutbreak_HepatitisC,Common-Source Outbreak (Hepatitis C),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2021-11-05
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3308,2.16.840.1.114222.4.11.3308,PHVS_Complications_Malaria,Complications (Malaria),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2017-05-24
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7282,2.16.840.1.114222.4.11.7282,PHVS_Complications_Mumps,Complications (Mumps),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2018-11-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7285,2.16.840.1.114222.4.11.7285,PHVS_Complications_Pertussis,Complications (Pertussis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2017-05-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7833,2.16.840.1.114222.4.11.7833,PHVS_Complication_TBRD,Complications (TBRD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-11-20
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7466,2.16.840.1.114222.4.11.7466,PHVS_Complications_Zika,Complications (Zika),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-01-31
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.180,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.180,PHVS_ConceptionDate_NCHS,Conception Date (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2013-06-28
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7433,2.16.840.1.114222.4.11.7433,PHVS_ConditionControl_NCHS,Condition Control (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-02-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7779,2.16.840.1.114222.4.11.7779,PHVS_ConditionStatus_FDD,Condition Status (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-01-27
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.976,2.16.840.1.114222.4.11.976,PHVS_ConfidentialityCode_HL7_2x,Confidentiality Code (HL7),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.55,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.55,PHVS_CongenitalDiaphragmaticHernia_NCHS,Congenital Diaphragmatic Hernia (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.963,2.16.840.1.114222.4.11.963,PHVS_AdverseEventConsequence_CDC,Consequence of Adverse Event,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7578,2.16.840.1.114222.4.11.7578,PHVS_ConsolidatedEthnicity_NCHS,Consolidated Ethinicity (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2017-03-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7593,2.16.840.1.114222.4.11.7593,PHVS_ConsolidatedRace_NCHS,Consolidated Race (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2017-05-15
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.977,2.16.840.1.114222.4.11.977,PHVS_ContactRole_CDC,Contact Role,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.8006,2.16.840.1.114222.4.11.8006,PHVS_ContactType_Anthrax,Contact Type (Anthrax),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2020-12-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7962,2.16.840.1.114222.4.11.7962,PHVS_ContactType_Brucellosis,Contact Type (Brucellosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-10-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7936,2.16.840.1.114222.4.11.7936,PHVS_ContactType_COVID-19,Contact Type (COVID-19),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-05-27
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7851,2.16.840.1.114222.4.11.7851,PHVS_ContactType_FDD,Contact Type (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-10-19
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3028,2.16.840.1.114222.4.11.3028,PHVS_ContactType_HepatitisA,Contact Type (Hepatitis A),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3029,2.16.840.1.114222.4.11.3029,PHVS_ContactType_HepatitisBandC,Contact Type (Hepatitis B and C),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3210,2.16.840.1.114222.4.11.3210,PHVS_ContactType_HepatitisB,Contact Type (Hepatitis B),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7711,2.16.840.1.114222.4.11.7711,PHVS_ContactType_RIBD,Contact Type (RIBD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-03-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3417,2.16.840.1.114222.4.11.3417,PHVS_ContactType_HepatitisA_NETSS,Contact Type Hepatitis A (NETSS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2011-01-31
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.113883.3.88.12.3221.3.2,2.16.840.1.113883.3.88.12.3221.3.2,PHVS_ContactType_HL7_V3,Contact Type Value Set,HITSP (hitsp@ansi.org),2009-07-23
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.6004,2.16.840.1.114222.4.11.6004,PHVS_ContributoryTobaccoUse_NCHS,Contributory Tobacco Use (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-03-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.113883.10.14.1.1.13.2,2.16.840.1.113883.10.14.1.1.13.2,PHVS_CordInsertionType_HL7,Cord Insertion Type (HL7),"HL7 (Health Level Seven, Inc., 3300 Washtenaw Avenue, Suite 227, Ann Arbor, MI 48104.  USA: (+1) 734-677-7777 (phone)  (+1) 734-677-6622 (fax). E-mail:  hq@hl7.org)",2017-09-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3260,2.16.840.1.114222.4.11.3260,PHVS_CountGroupType_Flu,Count Group Type (Flu),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2009-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.988,2.16.840.1.114222.4.11.988,PHVS_EncounterPurpose_CRA,Countermeasure Encounter Purpose,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.989,2.16.840.1.114222.4.11.989,PHVS_EncounterType_CRA,Countermeasure Encounter Type,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7248,2.16.840.1.114222.4.11.7248,PHVS_CountriesWidespreadTransmission_EVD,Countries Widespread Transmission (EVD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2014-10-21
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.828,2.16.840.1.114222.4.11.828,PHVS_Country_ISO_3166-1,Country,CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-12-31
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7162,2.16.840.1.114222.4.11.7162,PHVS_Country_GEC,Country (GEC),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2019-10-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7202,2.16.840.1.114222.4.11.7202,PHVS_CountryImportedFrom_NND,Country Imported From (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7987,2.16.840.1.114222.4.11.7987,PHVS_CountryofProductAcquisition_Brucellosis,Country of Product Acquisition (Brucellosis),CDC NNDSS (https://www.cdc.gov/nndss/contact.html),2022-05-23
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3286,2.16.840.1.114222.4.11.3286,PHVS_CountrySubdivision_ISO_3166-2,Country Subdivision (ISO 3166-2),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2010-03-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.829,2.16.840.1.114222.4.11.829,PHVS_County_FIPS_6-4,County,USGS (https://answers.usgs.gov/),2019-12-10
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.113883.1.11.18877,2.16.840.1.113883.1.11.18877,PHVS_CoverageRoleType_HL7_V3,Coverage Role Type Value Set,HITSP (hitsp@ansi.org),2009-07-23
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7917,2.16.840.1.114222.4.11.7917,PHVS_CPOPCRMethod_ARLN,CPO PCR method (ARLN),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-10-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7919,2.16.840.1.114222.4.11.7919,PHVS_CPOPCRResult_ARLN,CPO PCR result (ARLN),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-10-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7916,2.16.840.1.114222.4.11.7916,PHVS_CPOPhenotypicMethod_ARLN,CPO phenotypic method (ARLN),"APHL (Association of Public Health Laboratories 8515 Georgia Avenue, Suite 700 Silver Spring, MD 20910 p: 240.485.2745 f: 240.485.2700 e: info@aphl.org v1.v2.11111 )",2019-10-16
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7857,2.16.840.1.114222.4.11.7857,PHVS_CREDIObservationIdentifier_NCHS,CREI Observation Identifier (NCHS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2019-10-01
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7658,2.16.840.1.114222.4.11.7658,PHVS_CREIObservationType_NCHS,CREI Observation Type (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2017-12-12
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7953,2.16.840.1.114222.4.11.7953,PHVS_CriticalInfrastructureSector_NND,Critical Infrastructure Sector (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-06-21
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7721,2.16.840.1.114222.4.11.7721,PHVS_CruiseLine_RIBD,Cruise Line (RIBD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-03-06
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7228,2.16.840.1.114222.4.11.7228,PHVS_CSFWBCProteinResult_NND,CSF WBC  Protein Result (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7190,2.16.840.1.114222.4.11.7190,PHVS_CurrentSex_NND,Current Sex (NND),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-07
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.113883.11.20.9.38,2.16.840.1.113883.11.20.9.38,PHVS_CurrentSmokingStatus_NAACCR,Current Smoking Status (NAACCR),NAACCR,2015-07-29
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.54,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.54,PHVS_CyanoticCongenitalHeartDisease_NCHS,Cyanotic Congenital Heart Disease (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-10-29
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.3078,2.16.840.1.114222.4.11.3078,PHVS_CyclosporiasisSignsSymptoms_FDD,Cyclosporiasis Signs Symptoms (FDD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2008-10-22
https://phinvads.cdc.gov/baseStu3/ValueSet/1.3.6.1.4.1.19376.1.7.3.1.1.13.8.167,1.3.6.1.4.1.19376.1.7.3.1.1.13.8.167,PHVS_Cytomegalovirus_NCHS,Cytomegalovirus (NCHS),"CDC NCHS (National Center for Health Statistics 3311 Toledo Road Hyattsville, Maryland 20782. Toll Free Data Inquiries 1-866-441-NCHS)",2014-09-22
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7224,2.16.840.1.114222.4.11.7224,PHVS_DarkFieldDFAResult_CS,Darkfield DFA Result (CS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7811,2.16.840.1.114222.4.11.7811,PHVS_DataElements_CRS,Data Elements (CRS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-04-25
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7664,2.16.840.1.114222.4.11.7664,PHVS_DataElements_NND_Babesiosis,Data Elements (NND Babesiosis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-03-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7525,2.16.840.1.114222.4.11.7525,PHVS_DataElements_NND_CS,Data Elements (NND CS),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-03-14
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7268,2.16.840.1.114222.4.11.7268,PHVS_DataElements_NND_GenV2,Data Elements (NND Gen V2),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2020-07-08
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7516,2.16.840.1.114222.4.11.7516,PHVS_DataElements_NND_HepAAcute,Data Elements (NND Hep A Acute),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7517,2.16.840.1.114222.4.11.7517,PHVS_DataElements_NND_HepBAcute,Data Elements (NND Hep B Acute),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7519,2.16.840.1.114222.4.11.7519,PHVS_DataElements_NND_HepBChronic,Data Elements (NND Hep B Chronic),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7518,2.16.840.1.114222.4.11.7518,PHVS_DataElements_NND_HepBPerinatal,Data Elements (NND Hep B Perinatal),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7520,2.16.840.1.114222.4.11.7520,PHVS_DataElements_NND_HepCAcute,Data Elements (NND Hep C Acute),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7521,2.16.840.1.114222.4.11.7521,PHVS_DataElements_NND_HepCChronic,Data Elements (NND Hep C Chronic),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7515,2.16.840.1.114222.4.11.7515,PHVS_DataElements_NND_HepCore,Data Elements (NND Hep Core),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7663,2.16.840.1.114222.4.11.7663,PHVS_DataElements_NND_Malaria,Data Elements (NND Malaria),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-02-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7522,2.16.840.1.114222.4.11.7522,PHVS_DataElements_NND_Mumps,Data Elements (NND Mumps),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7523,2.16.840.1.114222.4.11.7523,PHVS_DataElements_NND_Pertussis,Data Elements (NND Pertussis),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7524,2.16.840.1.114222.4.11.7524,PHVS_DataElements_NND_STD,Data Elements (NND STD),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2016-08-02
https://phinvads.cdc.gov/baseStu3/ValueSet/2.16.840.1.114222.4.11.7665,2.16.840.1.114222.4.11.7665,PHVS_DataElements_NND_Varicella,Data Elements (NND Varicella),CDC PHIN Vocab and Msg (PHINVS@cdc.gov),2018-02-02
